Debt/Assets Change,ROA Change,FCF,EPS Change,Shares Outstanding no Change,ROA Pos,GM Change,ROIC+EY top 25 percent,Buy/Sell
1,0,0,0,0,1,0,0,1
0,1,1,1,0,0,1,0,1
0,0,1,0,1,1,1,0,1
0,0,1,1,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,1,1,1,0,1,1,0,1
1,0,1,0,0,0,1,0,1
1,0,0,1,0,0,1,0,1
1,0,1,1,0,0,1,0,1
0,0,0,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,1,0,1
0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1
1,1,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,0,1,1,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,1,0,0,1,0,1
1,0,1,1,0,0,0,0,1
1,1,1,1,0,1,0,0,1
0,0,0,0,0,1,0,0,1
1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,0,1
1,0,0,0,0,1,1,0,1
1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1
0,1,1,0,0,0,0,0,1
1,0,1,1,0,0,1,0,1
1,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,1,0,1
0,1,0,1,0,0,0,0,1
1,1,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,1
1,0,1,0,0,0,0,0,0
0,0,1,1,0,0,1,0,1
1,0,0,0,0,0,0,0,0
1,1,0,1,0,0,0,0,0
1,0,1,0,0,1,0,0,1
1,0,1,1,1,1,1,0,1
0,0,1,1,0,0,1,0,0
0,0,1,1,0,0,1,0,1
0,0,1,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1
0,1,1,0,1,1,0,0,1
1,1,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,1
1,0,1,1,0,0,1,0,1
0,0,0,1,0,0,0,0,1
1,1,1,1,0,1,1,0,1
0,0,1,1,0,0,1,0,1
0,1,0,1,0,0,1,0,1
1,1,0,0,0,1,0,0,1
1,0,1,1,0,0,0,0,1
1,0,1,0,0,1,0,0,0
1,0,1,1,0,0,1,0,1
0,0,0,1,0,0,1,0,1
1,0,0,1,0,0,1,0,1
0,1,0,0,0,1,1,0,1
1,1,0,1,0,0,0,0,1
1,0,1,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,0
1,0,0,0,0,0,0,0,0
0,1,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0,1
0,0,1,0,0,1,1,0,1
0,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,0,0,1
1,0,1,0,0,1,1,0,0
0,0,1,1,0,1,1,0,1
1,0,1,1,0,0,1,0,1
1,0,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,1,0,1
1,0,0,1,0,0,1,0,0
0,0,0,0,0,1,0,0,1
1,1,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1
1,0,1,1,0,0,1,0,1
0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,1,0,1,0,1,1,0,1
1,1,1,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0
0,0,1,1,0,0,1,0,1
1,1,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
0,1,1,1,0,0,1,0,1
1,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,0,1
0,0,0,0,0,1,1,0,1
0,0,1,1,0,1,1,0,1
0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1
0,0,0,0,0,1,0,0,0
1,0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,1,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1
1,0,1,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,1,0,1
0,1,0,1,0,0,1,0,1
1,1,0,1,0,0,0,0,1
0,0,0,1,0,1,1,0,0
1,1,1,1,0,0,0,0,1
1,0,0,1,0,1,0,0,0
0,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0
1,0,0,0,0,0,1,0,1
0,0,1,1,0,0,1,0,1
0,0,0,1,0,0,1,0,1
0,0,1,1,0,0,1,0,1
1,0,0,0,0,0,0,0,1
1,1,0,1,0,1,0,0,1
0,0,1,0,1,1,0,0,1
1,0,0,1,0,0,1,0,1
0,0,1,1,0,0,1,0,1
0,1,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,1
0,1,1,1,0,0,1,0,0
0,0,0,0,0,0,1,0,1
0,0,1,1,0,0,1,0,1
0,1,1,0,0,1,1,0,1
1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1
0,1,0,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
1,0,0,1,0,0,1,0,1
1,1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,1,0,1
1,1,0,1,0,0,1,0,1
1,0,1,1,0,1,1,0,1
0,1,1,0,0,0,0,0,1
0,1,0,0,0,1,1,0,1
1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0
0,0,1,1,0,1,1,0,1
0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1
0,1,0,1,0,0,0,0,1
0,0,0,1,0,1,0,0,1
0,1,0,1,0,0,0,0,0
0,1,1,1,0,1,0,0,1
1,1,1,1,0,1,1,0,1
0,0,1,1,0,0,1,0,1
0,1,1,0,0,1,0,0,1
1,0,1,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,0,1,0,0,1,0,1
0,0,0,1,0,0,0,0,0
0,0,0,0,0,1,1,0,1
1,1,1,1,0,0,1,0,1
0,0,1,1,0,0,1,0,1
0,1,1,1,0,0,1,0,1
0,0,1,0,0,0,0,0,1
1,0,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,1
0,1,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1
1,1,0,1,0,1,0,0,1
1,0,1,0,1,1,0,0,1
0,1,1,0,0,0,1,0,0
0,0,1,0,0,0,1,0,1
1,0,1,0,1,1,0,0,1
0,0,1,0,0,1,0,0,1
0,0,0,1,0,1,1,0,1
1,0,1,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1
1,1,1,1,0,1,0,0,0
0,0,0,1,0,0,0,0,1
1,0,1,0,0,1,0,0,1
0,0,1,1,0,0,1,0,1
0,0,0,1,0,0,1,0,1
0,1,1,1,0,1,1,0,1
1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,1,0,1,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
1,0,1,0,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1
0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,1
1,1,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,1
1,0,1,1,0,1,1,0,1
1,1,0,1,0,0,1,0,1
1,0,1,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
0,0,0,0,0,1,0,0,1
0,0,1,1,0,0,1,0,1
1,1,0,1,0,0,1,0,1
1,0,1,1,0,0,1,0,1
1,1,0,0,0,1,1,0,1
0,0,1,1,0,0,1,0,1
0,1,1,1,0,0,1,0,1
1,0,0,1,0,1,0,0,1
1,1,1,0,0,0,0,0,0
0,1,1,1,0,1,0,0,1
0,1,0,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,1,1,0,0,1
1,0,1,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1
0,1,1,1,0,1,0,0,1
0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,0,1,0,0,1,0,1
0,1,0,1,0,0,0,0,1
0,1,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0,1
1,1,0,0,0,0,0,0,1
1,1,0,0,0,1,0,0,1
0,0,0,1,1,0,1,0,1
1,1,0,1,0,1,1,0,0
1,1,0,0,0,1,0,0,1
1,1,1,1,0,1,1,0,1
1,0,0,1,0,0,1,0,1
1,1,1,0,0,1,0,0,1
0,0,0,0,0,1,1,0,1
0,0,1,0,1,1,0,0,1
0,1,1,1,0,1,1,0,0
1,0,1,0,0,1,0,0,1
0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,1
1,0,1,1,0,0,1,0,1
0,1,1,1,0,1,1,0,1
1,1,1,1,0,0,1,0,1
0,0,0,1,0,0,0,0,1
0,0,1,1,0,0,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,1
1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,1,0,1
0,0,1,1,0,1,0,0,1
0,0,1,1,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1
1,1,1,0,0,0,1,0,1
0,1,0,0,0,0,1,0,1
1,0,0,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,1,1,0,1,1,0,1
0,1,0,0,0,1,0,0,0
0,0,0,1,0,0,0,0,1
0,1,1,1,0,0,1,0,1
1,1,0,1,0,0,0,0,1
1,1,1,1,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,0,0,0,0,0,1,0,1
0,0,1,1,0,1,0,0,1
0,0,0,1,0,1,1,0,1
0,1,0,1,0,1,0,0,1
1,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1
0,0,0,1,0,1,1,0,1
0,1,0,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,1,0,0,1,0,0,1
0,0,0,1,0,0,1,0,0
0,0,0,1,0,0,0,0,1
0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,1,0,1,0,0,1,0,1
0,0,0,1,0,1,1,0,1
0,1,1,1,0,0,1,0,1
0,0,1,1,0,0,0,0,1
0,1,1,1,0,0,0,0,1
0,0,0,1,0,0,0,0,1
1,1,0,0,0,0,1,0,1
0,0,1,1,0,0,0,0,1
0,1,0,0,0,1,0,0,1
1,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,1
1,1,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
1,1,0,1,0,1,0,0,1
1,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0
0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,1,0,1
0,0,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1
0,0,1,0,1,1,0,0,1
0,0,1,0,0,1,0,0,1
1,0,0,1,0,0,1,0,1
0,0,0,1,0,1,1,0,1
0,0,0,1,0,0,0,0,1
1,1,1,1,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,1,0,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0
0,1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,1
1,0,1,1,0,0,0,0,1
1,1,0,1,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,0,1,1,0,0,0,0,1
1,0,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,0,0,0,0,1,0,1
0,0,0,1,0,1,1,0,1
0,1,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,1
1,1,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
0,0,1,1,0,0,1,0,1
1,0,0,0,1,1,0,0,1
1,0,0,0,0,0,0,0,1
1,1,0,1,0,0,1,0,1
0,0,1,0,0,1,0,0,1
1,1,0,1,0,0,0,0,1
0,0,0,0,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,0,1,0,0,1,1,0,1
1,0,1,1,0,0,1,0,1
0,0,1,1,0,0,0,0,1
1,0,1,0,0,0,0,0,1
0,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
1,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,1
0,1,0,1,0,0,0,0,1
1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1
0,0,0,0,0,0,1,0,1
0,0,1,0,0,1,1,0,1
0,0,0,1,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1
1,1,1,1,0,0,1,0,1
0,1,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,1
0,1,1,0,0,1,0,0,1
1,1,1,1,0,1,1,0,1
1,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1
0,0,0,1,0,0,0,0,1
0,1,1,0,0,1,0,0,1
1,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,0,1
0,0,0,0,0,1,1,0,1
0,1,0,0,0,1,1,0,1
1,0,1,1,0,0,1,0,1
0,1,1,1,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1
1,0,0,0,0,1,0,0,1
0,0,0,1,0,0,1,0,1
0,1,0,0,0,0,1,0,0
1,1,1,1,0,0,1,0,1
0,1,1,0,0,1,0,0,1
0,0,1,0,0,1,0,0,1
0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,1
1,1,1,1,0,1,1,0,1
0,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,1
0,1,1,1,0,0,1,0,1
0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,1,0,1
1,0,1,1,0,0,1,0,1
0,0,1,1,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1
0,0,1,0,1,1,0,0,1
0,0,0,1,0,0,1,0,0
1,0,0,0,0,1,0,0,1
1,1,1,1,0,1,1,0,0
1,1,1,1,0,0,1,0,1
0,1,0,1,0,0,1,0,0
0,0,0,1,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,1,0,1,0,0,1,0,1
0,0,1,1,0,0,0,0,1
0,0,1,1,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,1,0,1
1,1,1,0,0,1,0,0,1
0,0,1,0,1,1,0,0,0
1,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,1
0,0,0,1,0,0,0,0,1
0,1,0,0,0,0,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,0,0,1,0,0,1
0,0,1,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,1
1,0,1,1,0,1,1,0,1
1,0,1,1,0,1,1,0,1
1,0,1,0,0,1,0,0,1
1,1,1,1,0,0,0,0,1
0,0,1,0,0,0,1,0,1
0,0,1,1,0,0,1,0,1
0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1
0,0,1,0,0,1,0,1,0
1,0,1,1,0,1,0,1,1
0,1,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
0,1,1,1,0,1,0,1,1
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,1,1,1
0,0,1,1,0,1,0,1,1
1,0,1,0,0,1,0,1,1
1,1,1,0,0,1,1,1,1
1,1,1,0,1,1,1,1,1
1,0,1,1,0,1,0,1,1
0,0,1,0,0,1,0,1,1
1,1,1,1,0,1,0,1,1
0,1,1,1,0,1,0,1,0
1,0,1,1,1,0,0,1,1
0,0,1,0,0,1,0,1,1
0,0,1,1,0,0,0,1,1
1,0,1,0,0,1,1,1,0
0,1,0,1,0,1,0,1,1
1,1,1,1,1,0,1,1,1
0,0,1,1,0,1,0,1,1
1,0,1,0,0,1,0,1,1
0,0,1,1,0,1,0,1,1
1,1,1,1,0,0,0,1,1
0,1,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
1,1,1,1,0,1,0,1,1
1,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,1,1
1,0,0,0,0,1,0,1,1
0,0,0,0,1,1,1,1,1
0,1,1,1,0,1,1,1,1
1,1,1,1,0,1,0,1,1
1,0,0,1,0,1,0,1,1
1,1,1,0,0,1,0,1,1
0,1,0,0,0,1,0,1,1
1,1,1,1,0,1,0,1,1
0,1,1,0,0,1,0,1,1
1,1,1,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1
1,1,0,0,0,1,1,1,1
1,0,1,1,0,1,0,1,1
1,1,0,1,0,1,0,1,1
0,1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,1,0
1,0,1,0,0,1,0,1,0
0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,0
0,0,1,1,0,1,0,1,1
1,0,1,0,0,1,0,1,1
0,1,1,0,0,1,1,1,0
0,1,1,1,0,1,1,1,0
1,0,0,0,0,1,0,1,1
1,1,1,0,0,1,0,1,1
1,0,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,1
0,0,1,0,0,1,1,1,1
1,1,1,0,0,1,0,1,1
1,1,1,0,0,1,0,1,1
0,1,1,1,0,1,0,1,1
1,1,1,0,0,1,0,1,1
1,0,1,1,0,1,1,1,1
0,0,1,0,0,1,1,1,1
1,0,1,1,0,1,1,1,1
1,0,1,1,0,1,1,1,1
0,0,1,1,0,1,1,1,1
0,1,0,1,0,1,1,1,1
0,0,1,0,0,1,0,1,1
1,1,0,1,0,0,0,1,0
1,1,1,1,0,1,0,1,1
1,0,1,1,0,0,0,1,1
0,0,1,0,0,1,0,1,1
0,0,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,0
1,1,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
0,0,0,1,0,1,0,1,1
1,1,1,0,0,1,1,1,0
0,1,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1
1,0,0,1,0,1,1,1,1
0,1,0,1,0,1,0,1,1
0,0,1,0,0,1,0,1,1
1,1,1,0,0,1,0,1,0
1,0,1,1,0,1,0,1,1
0,1,1,1,0,1,1,1,1
1,0,1,1,0,1,1,1,1
0,0,0,1,0,1,1,1,1
1,1,0,1,0,1,1,1,0
1,1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,1,0
0,1,0,0,0,1,0,1,1
0,1,1,1,0,1,1,1,1
0,1,1,1,0,1,0,1,1
0,1,1,0,0,1,0,1,1
1,0,0,1,0,1,0,1,1
1,0,0,1,0,1,1,1,1
1,1,0,0,0,1,1,1,1
1,0,1,0,0,1,0,1,1
0,1,1,1,1,1,0,1,1
1,0,1,1,0,0,1,1,1
1,1,1,1,0,1,0,1,1
0,1,1,1,0,1,0,1,1
0,0,1,1,0,1,1,1,0
1,1,1,1,0,1,0,1,1
0,1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,1,1
1,0,1,0,0,1,0,1,1
1,1,0,1,0,1,1,1,1
0,1,1,1,0,1,0,1,1
1,0,0,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1
0,0,1,1,0,1,0,1,1
0,0,0,0,0,1,0,1,1
1,1,1,1,0,1,1,1,1
1,0,0,1,0,1,1,1,1
1,1,1,0,0,1,0,1,1
1,0,0,0,0,1,0,1,1
1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,0,1,1
0,0,1,1,0,1,0,1,1
0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,0,1,0
1,1,0,1,0,1,0,1,1
1,0,1,1,0,1,1,1,1
1,1,1,0,0,1,0,1,1
1,1,0,1,0,1,1,1,0
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,0,1,1
0,0,0,0,0,1,1,1,0
1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
1,1,1,0,0,1,1,1,1
1,0,1,0,0,1,0,1,1
1,1,0,1,0,0,0,1,1
1,0,1,0,0,1,0,1,1
0,1,1,1,0,1,1,1,1
1,0,1,1,0,1,1,1,1
0,1,1,0,0,1,0,1,0
1,1,1,1,0,1,1,1,1
1,1,0,1,0,1,1,1,1
1,0,1,1,0,1,0,1,1
1,0,1,0,0,0,1,1,1
0,0,1,1,0,1,0,1,1
1,0,0,1,0,1,1,1,1
0,0,0,1,0,1,0,1,1
0,0,0,1,0,1,1,1,1
1,1,0,1,0,1,0,1,1
0,0,1,0,0,1,0,1,1
1,0,1,1,0,1,0,1,0
0,0,1,0,0,1,0,1,1
0,1,1,0,0,1,1,1,1
0,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,1,1
0,1,1,0,0,1,0,1,1
0,0,1,0,0,1,0,1,1
0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,0,1,1
1,0,0,0,0,1,0,1,1
1,1,1,1,0,1,0,1,1
1,1,0,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
0,0,0,0,0,1,0,1,1
0,0,1,0,0,1,0,1,1
1,0,1,1,0,1,0,1,0
0,0,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
1,1,0,0,0,1,0,1,0
1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
0,1,0,1,0,1,0,1,1
0,1,1,1,0,1,0,1,1
0,0,1,1,0,1,1,1,1
0,0,1,0,0,1,1,1,1
1,1,1,1,0,1,0,1,1
1,1,1,0,0,1,1,1,1
0,0,0,1,0,1,0,1,1
1,1,0,1,0,1,1,1,1
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,1,1,0
1,0,1,1,0,0,0,1,1
1,0,1,1,0,0,0,1,1
0,1,1,1,0,1,0,1,1
1,1,1,0,0,1,0,1,1
0,1,1,1,0,1,0,1,1
1,0,0,1,0,1,1,1,1
0,0,1,1,0,1,0,1,1
0,0,1,1,0,1,0,1,1
1,0,1,1,0,1,1,1,1
0,0,0,1,0,1,0,1,1
1,0,0,0,0,1,0,1,1
1,1,0,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1
0,0,0,0,0,1,1,1,1
1,1,0,1,0,1,0,1,1
0,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
0,0,1,1,0,1,0,1,1
0,1,0,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,0
1,0,1,1,0,1,1,1,1
1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,1,0
1,1,1,1,0,1,1,1,0
0,1,1,0,0,1,0,1,1
0,1,0,1,0,1,1,1,1
0,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
1,0,1,1,0,1,0,1,1
1,0,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
1,0,1,1,0,0,1,1,0
1,1,1,0,0,1,1,1,1
1,1,1,1,0,1,0,1,1
1,1,1,0,0,1,1,1,1
1,0,0,1,0,1,1,1,1
1,1,1,0,0,1,1,1,1
1,0,0,1,0,1,0,1,1
0,0,0,1,0,1,1,1,1
1,0,1,0,0,1,0,1,1
1,0,0,0,0,1,0,1,1
1,0,1,1,0,1,1,1,1
1,1,0,0,0,1,0,1,1
1,0,1,1,0,1,1,1,1
1,0,1,0,0,1,1,1,1
0,0,1,1,0,1,0,1,1
1,1,1,1,0,1,0,1,1
1,1,1,0,0,1,0,1,1
1,0,1,1,0,1,1,1,0
1,0,1,1,0,1,1,1,1
0,1,1,0,0,1,1,1,1
1,1,0,1,0,1,1,1,1
1,1,0,1,0,1,1,1,1
1,1,0,0,0,1,0,1,1
1,1,1,1,0,0,0,1,1
0,1,1,0,0,1,0,1,1
0,0,1,1,0,1,0,1,1
0,0,1,1,0,1,0,1,1
0,1,1,1,0,1,1,1,1
0,0,1,0,0,1,0,1,1
1,0,1,0,0,1,0,1,1
1,1,0,0,0,1,1,1,0
1,0,0,1,0,1,1,1,0
0,1,0,1,0,1,1,1,1
0,1,0,1,0,1,0,1,1
0,0,1,1,0,0,1,1,1
1,1,1,0,0,1,0,1,1
0,0,0,0,0,1,1,1,1
0,0,1,1,0,1,0,1,1
0,1,1,1,0,1,0,1,1
1,1,1,1,0,1,1,1,1
0,1,0,0,0,1,0,1,1
0,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
0,0,0,1,0,1,1,0,1
1,0,1,1,0,1,1,0,1
1,1,1,1,0,1,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,0,0,0,1,0,0
1,0,0,1,0,1,1,0,1
1,1,1,1,0,1,0,0,1
1,0,0,1,0,1,0,0,1
1,1,1,1,0,1,1,0,1
0,0,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
1,0,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
0,0,1,0,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,0,1,0,0,1
1,1,1,1,0,1,1,0,1
1,1,1,1,0,1,0,0,0
1,1,1,1,0,1,1,0,1
0,0,1,0,0,0,1,0,1
1,0,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
1,0,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,1
1,1,1,0,0,0,0,0,1
0,0,1,1,0,1,0,0,1
1,0,1,1,0,1,1,0,1
1,1,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
1,1,1,1,0,1,1,0,1
0,0,1,0,0,1,0,0,1
1,0,1,1,0,1,1,0,0
1,1,1,0,0,1,0,0,1
1,1,1,1,0,1,1,0,1
1,1,1,1,0,1,1,0,1
1,0,1,1,0,1,0,0,1
1,0,1,1,0,1,0,0,1
1,1,1,1,0,1,1,0,1
0,1,1,1,0,1,1,0,1
0,1,1,1,0,1,0,0,1
0,0,1,1,0,1,1,0,1
0,1,0,1,0,1,0,0,1
0,1,1,1,0,1,0,0,1
